pattern,model,start_op,end_op,op_sequence,input_shape,output_shape,suggested_slice,notes,source_path,slice_path,slice_status,error
streaming_preload,efficientnet_b4_float.tflite,3,3,DEPTHWISE_CONV_2D,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_float_L3_L3_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/streaming_preload/efficientnet_b4_float_L3_L3_streaming_preload.tflite,ok,
streaming_preload,efficientnet_b4_quant.tflite,25,25,CONV_2D,"[1,190,190,24]","[1,190,190,24]",efficientnet_b4_quant_L25_L25_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/efficientnet_b4_quant.tflite,model/MB_Path_Slice/streaming_preload/efficientnet_b4_quant_L25_L25_streaming_preload.tflite,ok,
streaming_preload,esrgan_quant.tflite,5,5,CONV_2D,"[1,128,128,32]","[1,128,128,32]",esrgan_quant_L5_L5_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/esrgan_quant.tflite,model/MB_Path_Slice/streaming_preload/esrgan_quant_L5_L5_streaming_preload.tflite,ok,
streaming_preload,gpt2_quant.tflite,30,30,FULLY_CONNECTED,"[77,768]","[77,768]",gpt2_quant_L30_L30_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/streaming_preload/gpt2_quant_L30_L30_streaming_preload.tflite,ok,
streaming_preload,inception_v3_quant.tflite,13,13,CONV_2D,"[1,40,40,96]","[1,40,40,96]",inception_v3_quant_L13_L13_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/inception_v3_quant.tflite,model/MB_Path_Slice/streaming_preload/inception_v3_quant_L13_L13_streaming_preload.tflite,ok,
streaming_preload,llama2_quant.tflite,42,42,FULLY_CONNECTED,"[100,512]","[100,512]",llama2_quant_L42_L42_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/streaming_preload/llama2_quant_L42_L42_streaming_preload.tflite,ok,
streaming_preload,microisp_quant.tflite,1,1,CONV_2D,"[1,544,960,4]","[1,544,960,4]",microisp_quant_L1_L1_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/microisp_quant.tflite,model/MB_Path_Slice/streaming_preload/microisp_quant_L1_L1_streaming_preload.tflite,ok,
streaming_preload,midas_v3_float.tflite,79,79,CONV_2D,"[1,14,14,256]","[1,14,14,256]",midas_v3_float_L79_L79_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/streaming_preload/midas_v3_float_L79_L79_streaming_preload.tflite,ok,
streaming_preload,midas_v3_float.tflite,36,36,FULLY_CONNECTED,"[1,196,384]","[1,196,384]",midas_v3_float_L36_L36_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/streaming_preload/midas_v3_float_L36_L36_streaming_preload.tflite,ok,
streaming_preload,mobilebert_quant.tflite,24,24,FULLY_CONNECTED,"[384,128]","[384,128]",mobilebert_quant_L24_L24_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilebert_quant.tflite,model/MB_Path_Slice/streaming_preload/mobilebert_quant_L24_L24_streaming_preload.tflite,ok,
streaming_preload,mobilenet_v3_b4_float.tflite,5,5,CONV_2D,"[4,256,256,16]","[4,256,256,16]",mobilenet_v3_b4_float_L5_L5_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/streaming_preload/mobilenet_v3_b4_float_L5_L5_streaming_preload.tflite,ok,
streaming_preload,mobilenet_v3_b4_float.tflite,4,4,DEPTHWISE_CONV_2D,"[4,256,256,16]","[4,256,256,16]",mobilenet_v3_b4_float_L4_L4_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilenet_v3_b4_float.tflite,model/MB_Path_Slice/streaming_preload/mobilenet_v3_b4_float_L4_L4_streaming_preload.tflite,ok,
streaming_preload,mobilenet_v3_float.tflite,5,5,CONV_2D,"[1,256,256,16]","[1,256,256,16]",mobilenet_v3_float_L5_L5_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/streaming_preload/mobilenet_v3_float_L5_L5_streaming_preload.tflite,ok,
streaming_preload,mobilenet_v3_float.tflite,4,4,DEPTHWISE_CONV_2D,"[1,256,256,16]","[1,256,256,16]",mobilenet_v3_float_L4_L4_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilenet_v3_float.tflite,model/MB_Path_Slice/streaming_preload/mobilenet_v3_float_L4_L4_streaming_preload.tflite,ok,
streaming_preload,mobilevit_v2_float.tflite,12,12,CONV_2D,"[1,192,192,96]","[1,192,192,96]",mobilevit_v2_float_L12_L12_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/streaming_preload/mobilevit_v2_float_L12_L12_streaming_preload.tflite,ok,
streaming_preload,mv3_depth_float.tflite,6,6,CONV_2D,"[1,192,288,16]","[1,192,288,16]",mv3_depth_float_L6_L6_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mv3_depth_float.tflite,model/MB_Path_Slice/streaming_preload/mv3_depth_float_L6_L6_streaming_preload.tflite,ok,
streaming_preload,mv3_depth_float.tflite,5,5,DEPTHWISE_CONV_2D,"[1,192,288,16]","[1,192,288,16]",mv3_depth_float_L5_L5_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/mv3_depth_float.tflite,model/MB_Path_Slice/streaming_preload/mv3_depth_float_L5_L5_streaming_preload.tflite,ok,
streaming_preload,pynet_v2_float.tflite,91,91,CONV_2D,"[1,128,192,128]","[1,128,192,128]",pynet_v2_float_L91_L91_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/pynet_v2_float.tflite,model/MB_Path_Slice/streaming_preload/pynet_v2_float_L91_L91_streaming_preload.tflite,ok,
streaming_preload,sam_float.tflite,26,26,CONV_2D,"[1,64,64,128]","[1,64,64,128]",sam_float_L26_L26_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/streaming_preload/sam_float_L26_L26_streaming_preload.tflite,ok,
streaming_preload,sam_float.tflite,54,54,FULLY_CONNECTED,"[4900,128]","[4900,128]",sam_float_L54_L54_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/streaming_preload/sam_float_L54_L54_streaming_preload.tflite,ok,
streaming_preload,sd_decoder_quant.tflite,1,1,CONV_2D,"[1,32,32,4]","[1,32,32,4]",sd_decoder_quant_L1_L1_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sd_decoder_quant.tflite,model/MB_Path_Slice/streaming_preload/sd_decoder_quant_L1_L1_streaming_preload.tflite,ok,
streaming_preload,sd_diffusion_quant.tflite,45,45,CONV_2D,"[1,32,32,64]","[1,32,32,64]",sd_diffusion_quant_L45_L45_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/streaming_preload/sd_diffusion_quant_L45_L45_streaming_preload.tflite,ok,
streaming_preload,sd_diffusion_quant.tflite,57,57,FULLY_CONNECTED,"[1,1024,64]","[1,1024,64]",sd_diffusion_quant_L57_L57_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sd_diffusion_quant.tflite,model/MB_Path_Slice/streaming_preload/sd_diffusion_quant_L57_L57_streaming_preload.tflite,ok,
streaming_preload,sd_encoder_quant.tflite,357,357,CONV_2D,"[1,32,32,8]","[1,32,32,8]",sd_encoder_quant_L357_L357_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/sd_encoder_quant.tflite,model/MB_Path_Slice/streaming_preload/sd_encoder_quant_L357_L357_streaming_preload.tflite,ok,
streaming_preload,srgan_float.tflite,3,3,CONV_2D,"[1,256,256,64]","[1,256,256,64]",srgan_float_L3_L3_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/srgan_float.tflite,model/MB_Path_Slice/streaming_preload/srgan_float_L3_L3_streaming_preload.tflite,ok,
streaming_preload,swin_float.tflite,37,37,FULLY_CONNECTED,"[64,49,96]","[64,49,96]",swin_float_L37_L37_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/swin_float.tflite,model/MB_Path_Slice/streaming_preload/swin_float_L37_L37_streaming_preload.tflite,ok,
streaming_preload,unet_quant.tflite,2,2,CONV_2D,"[1,1024,1024,16]","[1,1024,1024,16]",unet_quant_L2_L2_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/unet_quant.tflite,model/MB_Path_Slice/streaming_preload/unet_quant_L2_L2_streaming_preload.tflite,ok,
streaming_preload,vit_b16_quant.tflite,16,16,FULLY_CONNECTED,"[1,577,768]","[1,577,768]",vit_b16_quant_L16_L16_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/vit_b16_quant.tflite,model/MB_Path_Slice/streaming_preload/vit_b16_quant_L16_L16_streaming_preload.tflite,ok,
streaming_preload,vsr_float.tflite,3,3,CONV_2D,"[1,540,960,16]","[1,540,960,16]",vsr_float_L3_L3_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/vsr_float.tflite,model/MB_Path_Slice/streaming_preload/vsr_float_L3_L3_streaming_preload.tflite,ok,
streaming_preload,xlsr_quant.tflite,7,7,CONV_2D,"[1,360,640,32]","[1,360,640,32]",xlsr_quant_L7_L7_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/xlsr_quant.tflite,model/MB_Path_Slice/streaming_preload/xlsr_quant_L7_L7_streaming_preload.tflite,ok,
streaming_preload,yolo_v8_float.tflite,9,9,CONV_2D,"[1,160,160,64]","[1,160,160,64]",yolo_v8_float_L9_L9_streaming_preload.tflite,large/tiled compute may use UDMA_R head/tail preload overlap,model/ETHZ_v6/yolo_v8_float.tflite,model/MB_Path_Slice/streaming_preload/yolo_v8_float_L9_L9_streaming_preload.tflite,ok,
udma_as_engine,efficientnet_b4_float.tflite,474,474,FULLY_CONNECTED,"[1,1792]","[1,1000]",efficientnet_b4_float_L474_L474_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/udma_as_engine/efficientnet_b4_float_L474_L474_udma_as_engine.tflite,ok,
udma_as_engine,imdn_float.tflite,2,2,CONV_2D,"[1,512,512,12]","[1,512,512,32]",imdn_float_L2_L2_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/imdn_float.tflite,model/MB_Path_Slice/udma_as_engine/imdn_float_L2_L2_udma_as_engine.tflite,ok,
udma_as_engine,mobilevit_v2_float.tflite,9,9,DEPTHWISE_CONV_2D,"[1,194,194,96]","[1,192,192,96]",mobilevit_v2_float_L9_L9_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/udma_as_engine/mobilevit_v2_float_L9_L9_udma_as_engine.tflite,ok,
udma_as_engine,mobilevit_v2_float.tflite,376,376,FULLY_CONNECTED,"[1,768]","[1,1000]",mobilevit_v2_float_L376_L376_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/mobilevit_v2_float.tflite,model/MB_Path_Slice/udma_as_engine/mobilevit_v2_float_L376_L376_udma_as_engine.tflite,ok,
udma_as_engine,pynet_v2_float.tflite,97,97,DEPTHWISE_CONV_2D,"[1,132,196,128]","[1,128,192,128]",pynet_v2_float_L97_L97_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/pynet_v2_float.tflite,model/MB_Path_Slice/udma_as_engine/pynet_v2_float_L97_L97_udma_as_engine.tflite,ok,
udma_as_engine,resnet_quant.tflite,1,1,CONV_2D,"[1,1,1,3]","[1,1,1,64]",resnet_quant_L1_L1_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/resnet_quant.tflite,model/MB_Path_Slice/udma_as_engine/resnet_quant_L1_L1_udma_as_engine.tflite,ok,
udma_as_engine,sam_float.tflite,8,8,DEPTHWISE_CONV_2D,"[1,130,130,256]","[1,128,128,256]",sam_float_L8_L8_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/sam_float.tflite,model/MB_Path_Slice/udma_as_engine/sam_float_L8_L8_udma_as_engine.tflite,ok,
udma_as_engine,swin_quant.tflite,1,1,CONV_2D,"[1,224,224,3]","[1,56,56,96]",swin_quant_L1_L1_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/swin_quant.tflite,model/MB_Path_Slice/udma_as_engine/swin_quant_L1_L1_udma_as_engine.tflite,ok,
udma_as_engine,vit_b16_quant.tflite,1,1,CONV_2D,"[1,384,384,3]","[1,24,24,768]",vit_b16_quant_L1_L1_udma_as_engine.tflite,compute consumer normally needs UDMA_R preload and optional UDMA_W store tail,model/ETHZ_v6/vit_b16_quant.tflite,model/MB_Path_Slice/udma_as_engine/vit_b16_quant_L1_L1_udma_as_engine.tflite,ok,
producer_compute,deeplab_v3_plus_float.tflite,63,63,AVERAGE_POOL_2D,"[1,64,64,320]","[1,8,8,320]",deeplab_v3_plus_float_L63_L63_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/producer_compute/deeplab_v3_plus_float_L63_L63_producer_compute.tflite,ok,
producer_compute,deeplab_v3_plus_float.tflite,68,68,CONCATENATION,"[1,64,64,256]","[1,64,64,512]",deeplab_v3_plus_float_L68_L68_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/producer_compute/deeplab_v3_plus_float_L68_L68_producer_compute.tflite,ok,
producer_compute,deeplab_v3_plus_float.tflite,1,1,SUB,"[1,1024,1024,3]","[1,1024,1024,3]",deeplab_v3_plus_float_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/deeplab_v3_plus_float.tflite,model/MB_Path_Slice/producer_compute/deeplab_v3_plus_float_L1_L1_producer_compute.tflite,ok,
producer_compute,dped_float.tflite,101,101,DEPTH_TO_SPACE,"[1,512,768,12]","[1,1024,1536,3]",dped_float_L101_L101_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/producer_compute/dped_float_L101_L101_producer_compute.tflite,ok,
producer_compute,dped_float.tflite,1,1,SPACE_TO_DEPTH,"[1,1024,1536,3]","[1,512,768,12]",dped_float_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/producer_compute/dped_float_L1_L1_producer_compute.tflite,ok,
producer_compute,dped_float.tflite,12,12,SUB,"[1,1,1,64]","[1,1,1,64]",dped_float_L12_L12_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/dped_float.tflite,model/MB_Path_Slice/producer_compute/dped_float_L12_L12_producer_compute.tflite,ok,
producer_compute,dped_quant.tflite,9,9,MUL,"[1,1,1,64]","[1,1,1,64]",dped_quant_L9_L9_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/dped_quant.tflite,model/MB_Path_Slice/producer_compute/dped_quant_L9_L9_producer_compute.tflite,ok,
producer_compute,efficientnet_b4_float.tflite,1,1,LOGISTIC,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_float_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/producer_compute/efficientnet_b4_float_L1_L1_producer_compute.tflite,ok,
producer_compute,efficientnet_b4_float.tflite,2,2,MUL,"[1,190,190,48]","[1,190,190,48]",efficientnet_b4_float_L2_L2_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/efficientnet_b4_float.tflite,model/MB_Path_Slice/producer_compute/efficientnet_b4_float_L2_L2_producer_compute.tflite,ok,
producer_compute,esrgan_float.tflite,3,3,CONCATENATION,"[1,128,128,32]","[1,128,128,64]",esrgan_float_L3_L3_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/producer_compute/esrgan_float_L3_L3_producer_compute.tflite,ok,
producer_compute,esrgan_float.tflite,15,15,MUL,"[1,128,128,32]","[1,128,128,32]",esrgan_float_L15_L15_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/esrgan_float.tflite,model/MB_Path_Slice/producer_compute/esrgan_float_L15_L15_producer_compute.tflite,ok,
producer_compute,gpt2_quant.tflite,9,9,MUL,"[1,768,1,77]","[1,768,1,77]",gpt2_quant_L9_L9_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/producer_compute/gpt2_quant_L9_L9_producer_compute.tflite,ok,
producer_compute,gpt2_quant.tflite,2,2,RESHAPE,"[1,77,768]","[1,77,768,1]",gpt2_quant_L2_L2_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/producer_compute/gpt2_quant_L2_L2_producer_compute.tflite,ok,
producer_compute,gpt2_quant.tflite,16,16,SPLIT,[],"[1,77,768]",gpt2_quant_L16_L16_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/producer_compute/gpt2_quant_L16_L16_producer_compute.tflite,ok,
producer_compute,gpt2_quant.tflite,11,11,SUB,[77],[77],gpt2_quant_L11_L11_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/producer_compute/gpt2_quant_L11_L11_producer_compute.tflite,ok,
producer_compute,gpt2_quant.tflite,3,3,TRANSPOSE,"[1,77,768,1]","[1,768,1,77]",gpt2_quant_L3_L3_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/gpt2_quant.tflite,model/MB_Path_Slice/producer_compute/gpt2_quant_L3_L3_producer_compute.tflite,ok,
producer_compute,imdn_float.tflite,13,13,CONCATENATION,"[1,512,512,8]","[1,512,512,32]",imdn_float_L13_L13_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/imdn_float.tflite,model/MB_Path_Slice/producer_compute/imdn_float_L13_L13_producer_compute.tflite,ok,
producer_compute,imdn_float.tflite,58,58,DEPTH_TO_SPACE,"[1,512,512,12]","[1,1024,1024,3]",imdn_float_L58_L58_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/imdn_float.tflite,model/MB_Path_Slice/producer_compute/imdn_float_L58_L58_producer_compute.tflite,ok,
producer_compute,imdn_float.tflite,1,1,SPACE_TO_DEPTH,"[1,1024,1024,3]","[1,512,512,12]",imdn_float_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/imdn_float.tflite,model/MB_Path_Slice/producer_compute/imdn_float_L1_L1_producer_compute.tflite,ok,
producer_compute,imdn_float.tflite,4,4,STRIDED_SLICE,"[1,512,512,32]","[1,512,512,8]",imdn_float_L4_L4_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/imdn_float.tflite,model/MB_Path_Slice/producer_compute/imdn_float_L4_L4_producer_compute.tflite,ok,
producer_compute,inception_v3_float.tflite,13,13,AVERAGE_POOL_2D,"[1,40,40,192]","[1,40,40,192]",inception_v3_float_L13_L13_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/inception_v3_float.tflite,model/MB_Path_Slice/producer_compute/inception_v3_float_L13_L13_producer_compute.tflite,ok,
producer_compute,inception_v3_float.tflite,15,15,CONCATENATION,"[1,40,40,64]","[1,40,40,256]",inception_v3_float_L15_L15_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/inception_v3_float.tflite,model/MB_Path_Slice/producer_compute/inception_v3_float_L15_L15_producer_compute.tflite,ok,
producer_compute,inception_v3_float.tflite,3,3,MAX_POOL_2D,"[1,170,170,64]","[1,84,84,64]",inception_v3_float_L3_L3_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/inception_v3_float.tflite,model/MB_Path_Slice/producer_compute/inception_v3_float_L3_L3_producer_compute.tflite,ok,
producer_compute,inception_v3_float.tflite,124,124,RESHAPE,"[1,1,1,1001]","[1,1001]",inception_v3_float_L124_L124_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/inception_v3_float.tflite,model/MB_Path_Slice/producer_compute/inception_v3_float_L124_L124_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,50,50,LOGISTIC,"[1,100,1376]","[1,100,1376]",llama2_quant_L50_L50_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L50_L50_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,2,2,MUL,"[1,100,512]","[1,100,512]",llama2_quant_L2_L2_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L2_L2_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,17,17,PACK,"[1,100,8,32]","[1,100,8,2,32]",llama2_quant_L17_L17_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L17_L17_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,1,1,RESHAPE,"[1,100,512]","[1,100,512]",llama2_quant_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L1_L1_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,13,13,SUB,"[1,100,8,32]","[1,100,8,32]",llama2_quant_L13_L13_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L13_L13_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,19,19,TRANSPOSE,"[1,100,8,64]","[1,8,64,100]",llama2_quant_L19_L19_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L19_L19_producer_compute.tflite,ok,
producer_compute,llama2_quant.tflite,10,10,UNPACK,"[1,100,8,2,32]","[1,100,8,32]",llama2_quant_L10_L10_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/llama2_quant.tflite,model/MB_Path_Slice/producer_compute/llama2_quant_L10_L10_producer_compute.tflite,ok,
producer_compute,microisp_float.tflite,297,297,CONCATENATION,"[1,1088,1920,1]","[1,1088,1920,3]",microisp_float_L297_L297_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_float.tflite,model/MB_Path_Slice/producer_compute/microisp_float_L297_L297_producer_compute.tflite,ok,
producer_compute,microisp_float.tflite,98,98,DEPTH_TO_SPACE,"[1,544,960,4]","[1,1088,1920,1]",microisp_float_L98_L98_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_float.tflite,model/MB_Path_Slice/producer_compute/microisp_float_L98_L98_producer_compute.tflite,ok,
producer_compute,microisp_float.tflite,19,19,LOGISTIC,"[1,1,1,4]","[1,1,1,4]",microisp_float_L19_L19_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_float.tflite,model/MB_Path_Slice/producer_compute/microisp_float_L19_L19_producer_compute.tflite,ok,
producer_compute,microisp_float.tflite,20,20,MUL,"[1,544,960,4]","[1,544,960,4]",microisp_float_L20_L20_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_float.tflite,model/MB_Path_Slice/producer_compute/microisp_float_L20_L20_producer_compute.tflite,ok,
producer_compute,microisp_float.tflite,15,15,RESHAPE,"[1,4]","[1,1,1,4]",microisp_float_L15_L15_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_float.tflite,model/MB_Path_Slice/producer_compute/microisp_float_L15_L15_producer_compute.tflite,ok,
producer_compute,microisp_int16.tflite,96,96,MUL,"[1,1088,1920,1]","[1,1088,1920,1]",microisp_int16_L96_L96_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/microisp_int16.tflite,model/MB_Path_Slice/producer_compute/microisp_int16_L96_L96_producer_compute.tflite,ok,
producer_compute,midas_v3_float.tflite,3,3,MUL,"[1,112,112,48]","[1,112,112,48]",midas_v3_float_L3_L3_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/producer_compute/midas_v3_float_L3_L3_producer_compute.tflite,ok,
producer_compute,midas_v3_float.tflite,18,18,RESHAPE,"[1,384,14,14]","[1,384,196]",midas_v3_float_L18_L18_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/producer_compute/midas_v3_float_L18_L18_producer_compute.tflite,ok,
producer_compute,midas_v3_float.tflite,22,22,SPLIT_V,"[1,196,6,128]","[1,196,6,32]",midas_v3_float_L22_L22_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/producer_compute/midas_v3_float_L22_L22_producer_compute.tflite,ok,
producer_compute,midas_v3_float.tflite,142,142,STRIDED_SLICE,"[1,14,14,384]","[1,7,7,384]",midas_v3_float_L142_L142_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/producer_compute/midas_v3_float_L142_L142_producer_compute.tflite,ok,
producer_compute,midas_v3_float.tflite,17,17,TRANSPOSE,"[1,14,14,384]","[1,384,14,14]",midas_v3_float_L17_L17_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_float.tflite,model/MB_Path_Slice/producer_compute/midas_v3_float_L17_L17_producer_compute.tflite,ok,
producer_compute,midas_v3_quant.tflite,1,1,PAD,"[1,224,224,3]","[1,226,226,3]",midas_v3_quant_L1_L1_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/midas_v3_quant.tflite,model/MB_Path_Slice/producer_compute/midas_v3_quant_L1_L1_producer_compute.tflite,ok,
producer_compute,mobilebert_quant.tflite,7,7,CONCATENATION,"[1,384,128]","[1,384,384]",mobilebert_quant_L7_L7_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/mobilebert_quant.tflite,model/MB_Path_Slice/producer_compute/mobilebert_quant_L7_L7_producer_compute.tflite,ok,
producer_compute,mobilebert_quant.tflite,12,12,MUL,"[1,1,384]","[1,384,384]",mobilebert_quant_L12_L12_producer_compute.tflite,single producer engine candidate,model/ETHZ_v6/mobilebert_quant.tflite,model/MB_Path_Slice/producer_compute/mobilebert_quant_L12_L12_producer_compute.tflite,ok,
